0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
Prijs,€ 169.000,Adres,"Quinten Matsijslei 11, 2000 Antwerpen",Type,Studio met slaaphoek (Appartement),Woonopp.,39 m²,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,1968,EPC,242 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHJIP,Days: 547,,,,,,,,,,,,,,
Prijs,€ 449.900,Adres,"Bisschoppenhoflaan 648, 2100 Deurne",Type,Gemengd gebruik (Huis),Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,5,Badkamers,1,Bebouwing,halfopen,Bouwjaar,1986,EPC,266 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KHJKI,Days: 305,,,,,,,,,,
Prijs,€ 249.000,Adres,"Gitschotellei 324 / 202, 2140 Borgerhout",Type,Appartement,Woonopp.,78 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1957,EPC,238 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 682,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KHJF9,Days: 217,,,,,,,,,,
Prijs,€ 299.000,Adres,"Dageraadplaats 20, 2018 Antwerpen",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,218 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KHJ88,Days: 91,,,,,,,,,,,,,,
Prijs,€ 325.000,Adres,"Vlagstraat 17, 2060 Antwerpen",Type,Woning (Huis),Woonopp.,174 m²,Grondopp.,"76,50 m²",Slaapkamers,3,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1930,EPC,440 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KHJ9N,Days: 263,,,,,,,,,,
Prijs,€ 249.000,Adres,"Galgenweellaan 56, 2050 Antwerpen",Type,Appartement,Woonopp.,91 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,299 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 984,Vrij op,overeen te komen,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2050/te-koop/appartement/KHJ7Z,Days: 139,,,,,,,,
Prijs,€ 595.000,Adres,"Henri Van Heurckstraat 11 / 301, 2000 Antwerpen",Type,Appartement,Woonopp.,87 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2018,EPC,86 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHJ4F,Days: 175,,,,,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Grotesteenweg 408 / 6B, 2600 Berchem",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,1,Badkamers,1,Bouwjaar,1969,EPC,197 kWh/m²,Renovatieplicht,Niet van toepassing,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/K569D,Days: 266,,,,,,,,,,,,
Prijs,€ 265.000,Adres,"Generaal Eisenhowerlei 12 / 6, 2140 Borgerhout",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,3,Bouwjaar,1915,EPC,214 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 604,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KHJ2M,Days: 372,,,,,,,,,,,,,,
Prijs,€ 248.000,Adres,"Nieuwe Donk 58, 2100 Deurne",Type,Appartement,Woonopp.,105 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,2000,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,onmiddellijk,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHIZY,Days: 242,,,,,,,,,,,,
Prijs,€ 389.000,Adres,"Koornbloemstraat 33, 2610 Wilrijk",Type,Rijwoning (Huis),Woonopp.,147 m²,Grondopp.,210 m²,Slaapkamers,3,Badkamers,1,Tuin,Z,Bebouwing,gesloten,Bouwjaar,1965,EPC,260 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.063,Vrij op,overeen te komen,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KHJ0D,Days: 938,,,,
Prijs,€ 435.000,Adres,"Jan Vanhoenackerstraat 16, 2000 Antwerpen",Type,Appartement,Woonopp.,74 m²,Slaapkamers,2,Badkamers,1,Garages,150,Bouwjaar,2020,EPC,56 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHIVU,Days: 261,,,,,,,,,,,,
Prijs,€ 179.000,Adres,"Lakborslei 153 / 3, 2100 Deurne",Type,Appartement,Woonopp.,73 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,151 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 312,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHIS1,Days: 256,,,,,,,,,,,,
Prijs,€ 525.000,Adres,"Eenheidstraat 25, 2610 Wilrijk",Type,Eengezinswoning (Huis),Woonopp.,160 m²,Grondopp.,143 m²,Slaapkamers,3,Badkamers,1,Tuin,ZO,Bebouwing,gesloten,Bouwjaar,1970,EPC,90 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,01/09/2023,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KHIMI,Days: 389,,,,,,
Prijs,€ 299.000,Adres,"Jan Ympijnstraat 22, 2180 Ekeren",Type,Bel-étage (Huis),Woonopp.,168 m²,Grondopp.,195 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,W,Bebouwing,gesloten,Bouwjaar,1963,EPC,217 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 912,https://www.zimmo.be/nl/ekeren-2180/te-koop/huis/KHIMN,Days: 1376,,,,
Prijs,€ 200.000,Adres,"Lodewijk Van Berckenlaan 177, 2140 Borgerhout",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1976,EPC,145 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.109,Vrij op,bij akte na betaling,Video,Klik hier,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/borgerhout-2140/te-koop/appartement/KHIKX,Days: 113,,,,
Prijs,€ 269.000,Adres,"Van Cortbeemdelei 4, 2100 Deurne",Type,Uitzonderlijke woning (Huis),Woonopp.,op aanvraag »,Grondopp.,79 m²,Slaapkamers,3,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,334 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KHIJW,Days: 517,,,,,,,,
Prijs,€ 524.000,Adres,"Wetstraat 108, 2060 Antwerpen",Type,Burgerswoning (Huis),Woonopp.,228 m²,Grondopp.,135 m²,Slaapkamers,5,Badkamers,1,Tuin,ZW,Bebouwing,op aanvraag »,Bouwjaar,1874,EPC,228 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 669,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KHIKH,Days: 406,,,,
Prijs,€ 850.000,Adres,"Ballaarstraat 25, 2018 Antwerpen",Type,Herenhuis (Huis),Woonopp.,264 m²,Grondopp.,286 m²,Slaapkamers,5,Badkamers,2,Tuin,ZO,Bebouwing,gesloten,Bouwjaar,1892,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 900,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/huis/KHI7E,Days: 487,,,,
Prijs,€ 229.000,Adres,"Rietschoorvelden 95 / 5, 2170 Merksem",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1968,EPC,208 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 929,Vrij op,overeen te komen,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KHI7V,Days: 157,,,,,,,,
Prijs,€ 300.000,Adres,"Oude Koornmarkt 49, 2000 Antwerpen",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,240 m²,Grondopp.,68 m²,Handelsopp.,op aanvraag »,Badkamers,4,Bebouwing,gesloten,Bouwjaar,1875,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 1.907,Vrij op,na opzeg huur overeenkomst,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2000/te-koop/bedrijfsvastgoed/KHIGY,Days: 230,,,,
Prijs,€ 399.000,Adres,"Van Eycklei 24 / 401, 2018 Antwerpen",Type,Appartement,Woonopp.,115 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1962,EPC,159 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KHI3T,Days: 374,,,,,,,,,,,,
Prijs,€ 1.075.000,Adres,"Platanenlaan 7, 2610 Wilrijk",Type,Uitzonderlijke woning (Huis),Woonopp.,316 m²,Grondopp.,218 m²,Slaapkamers,4,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,1951,EPC,177 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.439,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/wilrijk-2610/te-koop/huis/KHI3P,Days: 500,,,,
Prijs,€ 419.000,Adres,"Van Daelstraat 18, 2140 Borgerhout",Type,Eengezinswoning (Huis),Woonopp.,op aanvraag »,Grondopp.,96 m²,Slaapkamers,5,Badkamers,2,Tuin,Z,Bebouwing,gesloten,Bouwjaar,1920,EPC,349 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 575,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KHHXP,Days: 607,,,,
Prijs,€ 995.000,Adres,"Amerikalei 65 / 4, 2000 Antwerpen",Type,Penthouse (Appartement),Woonopp.,171 m²,Slaapkamers,3,Badkamers,2,Garages,3,Bouwjaar,2019,EPC,46 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.360,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHHPA,Days: 250,,,,,,,,
Prijs,€ 259.000,Adres,"Joostplaats 12, 2100 Deurne",Type,Woning (Huis),Woonopp.,98 m²,Grondopp.,134 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,382 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 252,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KHHSJ,Days: 365,,,,,,
Prijs,€ 245.000,Adres,"Frankrijklei 100 / V6, 2000 Antwerpen",Type,Appartement,Woonopp.,76 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1965,EPC,239 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHHV4,Days: 498,,,,,,,,,,,,,,
Prijs,€ 312.000,Adres,"Herentalsebaan 419 / 102, 2100 Deurne",Type,Appartement,Woonopp.,123 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,224 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHHPJ,Days: 239,,,,,,,,,,,,
Prijs,€ 885.000,Adres,"Amerikalei 65 / 4, 2000 Antwerpen",Type,Penthouse (Appartement),Woonopp.,171 m²,Slaapkamers,3,Badkamers,2,Garages,3,Bouwjaar,2019,EPC,46 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.360,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHHP7,Days: 427,,,,,,,,
Prijs,€ 379.000,Adres,"Henri Van Heurckstraat 30 / 3.3, 2000 Antwerpen",Type,Appartement,Woonopp.,90 m²,Slaapkamers,2,Badkamers,2,Garages,1,Bouwjaar,2002,EPC,147 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHHOY,Days: 567,,,,,,,,,,
Prijs,€ 324.000,Adres,"Manebruggestraat 34, 2100 Deurne",Type,Duplex (Appartement),Woonopp.,135 m²,Slaapkamers,3,Badkamers,2,Garages,1,Tuin,ZO,Bouwjaar,op aanvraag »,EPC,188 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHHGL,Days: 481,,,,,,,,
Prijs,€ 429.000,Adres,"Verbondstraat 18 / 301, 2000 Antwerpen",Type,Duplex (Appartement),Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,97 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 388,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHHNH,Days: 365,,,,,,,,,,,,
Prijs,€ 365.000,Adres,"Maria-Henriëttalei 7 / 7, 2018 Antwerpen",Type,Appartement,Woonopp.,105 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1937,EPC,225 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.120,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KHHNP,Days: 385,,,,,,,,,,,,
Prijs,€ 148.750,Adres,"Ellermanstraat 61 / 910, 2060 Antwerpen",Type,Studio (Appartement),Woonopp.,op aanvraag »,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,2014,EPC,154 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KHHBV,Days: 324,,,,,,,,,,,,,,
Prijs,€ 139.000,Adres,"Kruishofstraat 144 / 12C, 2020 Antwerpen",Type,Appartement,Woonopp.,90 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1964,EPC,274 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 775,https://www.zimmo.be/nl/antwerpen-2020/te-koop/appartement/KHHCY,Days: 286,,,,,,,,,,,,
Prijs,€ 345.000,Adres,"Bleekhofstraat 98, 2140 Borgerhout",Type,Gemengd gebruik (Huis),Woonopp.,op aanvraag »,Grondopp.,50 m²,Slaapkamers,op aanvraag »,Bebouwing,halfopen,Bouwjaar,1937,EPC,678 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 669,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/borgerhout-2140/te-koop/huis/KHHBT,Days: 180,,,,,,,,
Prijs,€ 549.000,Adres,"Keizerstraat 15, 2000 Antwerpen",Type,Appartement,Woonopp.,132 m²,Slaapkamers,2,Badkamers,2,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHHBR,Days: 189,,,,,,,,,,,,
Prijs,€ 239.000,Adres,"Frederik van Eedenplein 17, 2050 Antwerpen",Type,Appartement,Woonopp.,85 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,274 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 986,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2050/te-koop/appartement/KHHBS,Days: 131,,,,,,,,,,
Prijs,€ 18.000,Adres,"Kleine Steenweg 30, 2610 Wilrijk",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,2022,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij oplevering,https://www.zimmo.be/nl/wilrijk-2610/te-koop/garage/KHHBQ,Days: 63,,,,,,,,,,,,,,,,
Prijs,€ 225.000,Adres,"Bredabaan 798 / 8, 2170 Merksem",Type,Appartement,Woonopp.,93 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,1965,EPC,175 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.147,Vrij op,31/12/2023,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KHHAF,Days: 348,,,,,,,,,,
Prijs,€ 174.900,Adres,"Bisschoppenhoflaan 41 / 2e V, 2100 Deurne",Type,Appartement,Woonopp.,115 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1954,EPC,165 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 689,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHGZI,Days: 288,,,,,,,,,,,,
Prijs,€ 235.000,Adres,"Schotensesteenweg 345 / 6, 2100 Deurne",Type,Appartement,Woonopp.,91 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1980,EPC,97 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 941,Vrij op,overeen te komen,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHH7R,Days: 256,,,,,,,,,,
Prijs,€ 149.000,Adres,"Doornelei 2 / 604, 2018 Antwerpen",Type,Appartement,Woonopp.,30 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1953,EPC,418 kWh/m²,Renovatieplicht,Van toepassing,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KHGU9,Days: 209,,,,,,,,,,,,,,
Prijs,€ 745.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Uitzonderlijke woning (Huis),Woonopp.,198 m²,Grondopp.,op aanvraag »,Slaapkamers,2,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,264 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 962,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/huis/KHGTD,Days: 407,,,
Prijs,€ 179.000,Adres,"Pothoekstraat 79, 2060 Antwerpen",Type,Eengezinswoning (Huis),Woonopp.,244 m²,Grondopp.,140 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1900,EPC,374 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KHGU8,Days: 1827,,,,,,,,
Prijs,€ 155.000,Adres,"Walemstraat 78 / 1, 2600 Berchem",Type,Appartement,Woonopp.,43 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,343 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KHGN6,Days: 460,,,,,,,,,,,,
Prijs,€ 745.000,Adres,"Straat niet gekend,",2000 Antwerpen,Type,Appartement,Woonopp.,198 m²,Slaapkamers,2,Badkamers,2,Garages,1,Bouwjaar,op aanvraag »,EPC,264 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 962,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHGTC,Days: 226,,,,,,,
Prijs,€ 249.000,Adres,"Gloriantlaan 57, 2050 Antwerpen",Type,Appartement,Woonopp.,87 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,146 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 927,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2050/te-koop/appartement/KHGRK,Days: 237,,,,,,,,
Prijs,€ 245.000,Adres,"Walemstraat 78 / 2, 2600 Berchem",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,196 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KHGN3,Days: 312,,,,,,,,,,,,
Prijs,€ 235.000,Adres,"Walemstraat 78 / 4, 2600 Berchem",Type,Appartement,Woonopp.,68 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,248 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/berchem-2600/te-koop/appartement/KHGN5,Days: 156,,,,,,,,,,,,
Prijs,€ 179.000,Adres,"Pothoekstraat 77 / 5, 2060 Antwerpen",Type,Appartement,Woonopp.,63 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,146 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KHGLM,Days: 283,,,,,,,,,,,,
Prijs,€ 199.000,Adres,"Michel Willemslaan 150 / B, 2610 Wilrijk",Type,Appartement,Woonopp.,73 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1958,EPC,148 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 510,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KHGLI,Days: 340,,,,,,,,
Prijs,€ 365.000,Adres,"Blijvoort 8, 2170 Merksem",Type,Bel-étage (Huis),Woonopp.,149 m²,Grondopp.,158 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1965,EPC,307 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 837,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KHGKW,Days: 610,,,,,,
Prijs,€ 259.000,Adres,"Leopold Gillislaan 3 / 101, 2100 Deurne",Type,Appartement,Woonopp.,125 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bouwjaar,1966,EPC,299 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.005,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHGKV,Days: 317,,,,,,,,,,
Prijs,€ 189.000,Adres,"Bosuil 77 / 79, 2100 Deurne",Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,172 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/deurne-2100/te-koop/appartement/KHGKU,Days: 123,,,,,,,,,,,,,,
Prijs,€ 285.000,Adres,"Sint-Rochusstraat 28, 2100 Deurne",Type,Woning (Huis),Woonopp.,179 m²,Grondopp.,170 m²,Slaapkamers,2,Tuin,W,Bebouwing,op aanvraag »,Bouwjaar,1930,EPC,362 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.281,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/deurne-2100/te-koop/huis/KHGHP,Days: 483,,,,,,
Prijs,€ 375.000,Adres,"Jan Van Rijswijcklaan 266 / 3, 2020 Antwerpen",Type,Appartement,Woonopp.,148 m²,Slaapkamers,2,Badkamers,1,Garages,1,Tuin,NW,Bouwjaar,1963,EPC,148 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.341,Vrij op,onmiddellijk,https://www.zimmo.be/nl/antwerpen-2020/te-koop/appartement/KHGFH,Days: 291,,,,,,
Prijs,€ 199.900,Adres,"Roederdelft 54, 2170 Merksem",Type,Appartement,Woonopp.,68 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1968,EPC,1130 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 642,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KHGH2,Days: 158,,,,,,,,,,
Prijs,€ 379.000,Adres,"Kolibriestraat 9, 2170 Merksem",Type,Bel-étage (Huis),Woonopp.,162 m²,Grondopp.,210 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1976,EPC,164 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.234,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KHGEW,Days: 687,,,,,,
Prijs,€ 189.000,Adres,"Michel Willemsplein 6 / 202, 2610 Wilrijk",Type,Appartement,Woonopp.,84 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1952,EPC,238 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/wilrijk-2610/te-koop/appartement/KHGEM,Days: 436,,,,,,,,,,,,,,
Prijs,€ 209.900,Adres,"Nieuwdreef 111 / 8, 2170 Merksem",Type,Appartement,Woonopp.,98 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1986,EPC,129 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/appartement/KHGDX,Days: 150,,,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Meereigen 83, 2170 Merksem",Type,Eengezinswoning (Huis),Woonopp.,123 m²,Grondopp.,"172,58 m²",Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1930,EPC,266 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/merksem-2170/te-koop/huis/KHGEI,Days: 853,,,,,,,,,,
Prijs,€ 165.000,Adres,"Italiëlei 112 / 42, 2000 Antwerpen",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,1,Bouwjaar,1969,EPC,296 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 877,https://www.zimmo.be/nl/antwerpen-2000/te-koop/appartement/KHGCW,Days: 295,,,,,,,,,,,,,,
Prijs,€ 475.000,Adres,"Akkerwindestraat 31, 2050 Antwerpen",Type,Woning (Huis),Woonopp.,225 m²,Grondopp.,216 m²,Slaapkamers,5,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1968,EPC,206 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.707,https://www.zimmo.be/nl/antwerpen-2050/te-koop/huis/KHG7X,Days: 273,,,,,,,,
Prijs,€ 263.000,Adres,"Onafhankelijkheidslaan 14, 2020 Antwerpen",Type,Appartement,Woonopp.,84 m²,Slaapkamers,3,Badkamers,1,Bouwjaar,op aanvraag »,EPC,146 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 702,https://www.zimmo.be/nl/antwerpen-2020/te-koop/appartement/KHF8E,Days: 167,,,,,,,,,,,,
Prijs,€ 395.000,Adres,"Korte Van Sterbeeckstraat 11, 2060 Antwerpen",Type,Woning (Huis),Woonopp.,158 m²,Grondopp.,55 m²,Slaapkamers,3,Badkamers,2,Bebouwing,gesloten,Bouwjaar,1880,EPC,142 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 911,Vrij op,overeen te komen,https://www.zimmo.be/nl/antwerpen-2060/te-koop/huis/KHFJC,Days: 209,,,,,,
Prijs,€ 279.000,Adres,"Houwerstraat 18, 2060 Antwerpen",Type,Appartement,Woonopp.,84 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,op aanvraag »,EPC,152 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/antwerpen-2060/te-koop/appartement/KHEXP,Days: 142,,,,,,,,
Prijs,€ 159.000,Adres,"Belgiëlei 94 / 5C, 2018 Antwerpen",Type,Studio met slaaphoek (Appartement),Woonopp.,30 m²,Slaapkamers,op aanvraag »,Badkamers,1,Bouwjaar,1967,EPC,232 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 746,https://www.zimmo.be/nl/antwerpen-2018/te-koop/appartement/KHEIW,Days: 347,,,,,,,,,,,,
